ticker,name,sector,industry,city,state,market_cap_cr,revenue_cr,profit_cr,revenue_growth_yoy,pe,eps,roe_pct,debt_to_equity,dividend_yield_pct
CHEVIOT.NS,Cheviot Company Limited,Consumer Cyclical,Textile Manufacturing,Kolkata,Unknown,695.183104,435.2765,57.7419,-5.282921891292957,9.93488,119.78,,0.01473,42.0
FABTECH.NS,FABTECH TECHNOLOGIES LTD,Healthcare,Health Information Services,Mumbai,Unknown,668.7177216,410.7718,38.358,25.745763671734494,15.044001,10.0,12.939,0.16588999999999998,
BHAGERIA.NS,Bhageria Industries Limited,Basic Materials,Specialty Chemicals,Mumbai,Unknown,662.8241408,592.1964,40.4044,20.30792678033756,14.381628,10.56,,0.12875999999999999,90.0
CHEMCON.NS,Chemcon Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,Vadodara,Unknown,656.8617472,206.1089,24.4521,-22.359060091718582,31.024221,5.78,,0.0005099999999999999,
CCCL.NS,Consolidated Construction Consortium Limited,Industrials,Engineering & Construction,Chennai,Unknown,647.8011904,294.7078,63.5422,61.938840720029056,8.19209,1.77,26.556998,0.00108,
ADVANCE.NS,ADVANCE AGROLIFE LIMITED,Basic Materials,Agricultural Inputs,Jaipur,Unknown,646.8429312,501.919,25.638,10.230225086035178,22.114285,4.55,17.179,0.31588,
COMSYN.NS,Commercial Syn Bags Limited,Consumer Cyclical,Packaging & Containers,Indore,Unknown,617.3914624,347.8194,17.1206,20.588611564419953,22.573746,6.78,,0.6710299999999999,26.0
ELIN.NS,Elin Electronics Limited,Industrials,Electrical Equipment & Parts,New Delhi,Unknown,604.4144128,1151.828,29.322,13.252078564630185,14.492251,8.39,,0.02771,
AGARIND.NS,Agarwal Industrial Corporation Limited,Basic Materials,Specialty Chemicals,Mumbai,Unknown,603.9207424,2398.927,115.6865,12.874784271561188,10.349911,39.01,,0.63478,82.0
BESTAGRO.NS,Best Agrolife Limited,Basic Materials,Agricultural Inputs,New Delhi,Unknown,596.2020864,1809.14,69.89,-3.4260030320500503,8.941489,1.88,,0.53825,121.0
EMKAY.NS,Emkay Global Financial Services Limited,Financial Services,Capital Markets,Mumbai,Unknown,592.3050496,316.7276,56.8306,17.177449727596343,32.05874,6.81,4.4460002,0.26355,72.0
DAVANGERE.NS,Davangere Sugar Company Limited,Consumer Defensive,Confectioners,Bengaluru,Unknown,584.8662528,204.4448,10.9371,-2.9885690153409605,81.8,0.05,,0.46799999999999997,
CEWATER.NS,CONCORD ENVIRO SYSTEMS L,Utilities,Utilities - Regulated Water,Mumbai,Unknown,583.8407168,591.591,51.493,19.56768227982416,10.228427,27.58,,0.30084,
EVERESTIND.NS,Everest Industries Limited,Industrials,Building Products & Equipment,Mumbai,Unknown,583.2539136,1705.9904,-3.6041,9.60648416591791,,-29.6,,0.5359700000000001,69.0
20MICRONS.NS,20 Microns Limited,Basic Materials,Other Industrial Metals & Mining,Vadodara,Unknown,582.8624384,911.6589,62.3763,17.484784409503128,9.04105,18.27,,0.35637,74.0
FOCUS.NS,Focus Lighting and Fixtures Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Mumbai,Unknown,572.7356928,183.3312,15.1916,-18.086599854341387,120.15493,0.71,,,
APTECHT.NS,Aptech Limited,Consumer Defensive,Education & Training Services,Mumbai,Unknown,569.9936768,460.101,19.0788,5.333151711688612,21.363043,4.6,,0.0575,463.0
EIFFL.NS,Euro India Fresh Foods Limited,Consumer Defensive,Packaged Foods,Mumbai,Unknown,552.3456,141.26,5.6,31.68639880674932,98.986664,2.25,,0.85026,
ENIL.NS,Entertainment Network (India) Limited,Communication Services,Broadcasting,Mumbai,Unknown,529.8089984,539.7954,11.5335,2.8562968292628086,,-0.81,,0.23226,172.0
